ID,2017_FinishTime
1664,04:05:08
1665,05:16:50
1666,04:39:21
1667,05:48:59
1668,03:19:17
1669,04:40:19
1670,04:46:29
1671,05:37:37
1672,03:39:03
1673,05:40:16
1674,05:25:29
1675,05:11:51
1676,03:42:46
1677,04:26:59
1678,03:34:23
1679,03:42:32
1680,05:47:20
1681,04:07:13
1682,04:56:37
1683,05:50:14
1684,04:14:08
1685,04:13:39
1686,04:08:54
1687,04:30:03
1688,06:26:24
1689,03:44:44
1690,04:44:03
1691,03:28:02
1692,04:29:04
1693,04:20:58
1694,05:39:37
1695,04:08:11
1696,04:25:45
1697,05:32:02
1698,04:01:08
1699,04:00:12
1700,03:30:24
1701,05:05:53
1702,05:19:19
1703,04:42:18
1704,04:24:36
1705,03:09:40
1706,04:39:09
1707,05:16:24
1708,03:31:17
1709,05:16:19
1710,04:41:25
1711,04:52:06
1712,04:04:12
1713,05:19:49
1714,05:35:36
1715,04:04:55
1716,03:42:36
1717,05:37:12
1718,03:33:11
1719,05:22:24
1720,04:58:25
1721,04:46:50
1722,03:27:29
1723,04:39:30
1724,03:44:23
1725,04:43:46
1726,04:43:52
1727,04:38:06
1728,05:27:55
1729,04:59:00
1730,04:26:00
1731,04:45:49
1732,04:43:33
1733,03:58:37
1734,05:22:13
1735,04:37:06
1736,05:04:02
1737,04:07:02
1738,06:48:57
1739,04:16:41
1740,03:16:54
1741,04:56:20
1742,04:54:53
1743,03:36:23
1744,05:10:15
1745,04:02:53
1746,04:34:30
1747,03:43:48
1748,05:41:34
1749,03:53:31
1750,05:21:01
1751,06:55:36
1752,03:58:47
1753,05:02:19
1754,06:08:47
1755,03:42:41
1756,06:56:45
1757,05:08:02
1758,03:59:44
1759,04:23:28
1760,03:49:49
1761,04:03:05
1762,04:49:21
1763,04:39:31
1764,04:00:35
1765,05:54:54
1766,03:58:53
1767,03:38:20
1768,04:18:58
1769,03:46:16
1770,03:26:28
1771,05:26:51
1772,04:42:29
1773,03:47:13
1774,05:51:04
1775,05:25:15
1776,05:02:41
1777,03:44:06
1778,03:44:36
1779,03:12:30
1780,04:48:36
1781,05:54:45
1782,05:49:17
1783,05:08:40
1784,05:11:15
1785,03:58:16
1786,03:33:13
1787,04:25:48
1788,04:22:07
1789,03:45:09
1790,05:50:33
1791,06:04:25
1792,04:38:25
1793,06:23:34
1794,03:53:30
1795,04:00:48
1796,06:15:02
1797,03:46:04
1798,04:18:28
1799,04:28:20
1800,03:37:30
1801,05:38:49
1802,05:23:08
1803,06:09:42
1804,04:51:39
1805,05:24:54
1806,03:26:50
1807,04:15:08
1808,04:17:03
1809,04:08:31
1810,03:53:36
1811,05:31:52
1812,07:30:10
1813,04:31:13
1814,04:13:52
1815,04:14:06
1816,03:48:48
1817,03:39:05
1818,03:38:59
1819,04:10:42
1820,04:36:16
1821,04:58:58
1822,04:17:10
1823,03:33:58
1824,04:06:10
1825,04:22:27
1826,05:20:42
1827,05:29:29
1828,06:28:16
1829,04:08:02
1830,04:41:39
1831,04:53:04
1832,04:58:29
1833,05:42:56
1834,03:14:26
1835,04:58:22
1836,03:53:40
1837,04:19:40
1838,03:53:21
1839,03:35:52
1840,04:33:04
1841,04:55:56
1842,04:12:25
1843,04:10:04
1844,06:15:04
1845,04:54:54
1846,04:09:39
1847,04:23:30
1848,04:39:17
1849,04:40:02
1850,05:54:02
1851,04:26:26
1852,06:53:51
1853,03:58:24
1854,04:37:18
1855,04:53:08
1856,05:42:09
1857,03:30:02
1858,03:02:23
1859,04:28:48
1860,04:16:05
1861,03:35:16
1862,05:23:09
1863,04:45:06
1864,07:02:44
1865,06:21:32
1866,04:06:36
1867,04:57:43
1868,06:28:33
1869,03:48:17
1870,04:24:34
1871,05:10:53
1872,05:29:45
1873,05:18:59
1874,03:45:47
1875,04:31:52
1876,04:35:08
1877,03:17:08
1878,03:23:33
1879,03:51:17
1880,04:22:43
1881,05:28:33
1882,04:21:29
1883,04:00:08
1884,06:28:10
1885,03:36:00
1886,03:56:11
1887,04:05:15
1888,05:30:07
1889,05:19:14
1890,04:09:39
1891,06:08:56
1892,04:09:03
1893,04:33:55
1894,04:08:34
1895,03:47:16
1896,03:38:11
1897,05:13:00
1898,04:55:38
1899,04:32:28
1900,06:09:43
1901,04:07:48
1902,04:42:35
1903,04:14:08
1904,04:07:10
1905,03:53:37
1906,03:46:32
1907,05:16:31
1908,04:47:03
1909,04:33:58
1910,04:47:19
1911,04:14:56
1912,05:54:18
1913,04:39:12
1914,03:08:26
1915,03:55:51
1916,05:06:28
1917,03:20:14
1918,05:17:39
1919,04:26:05
1920,03:30:53
1921,05:02:43
1922,03:52:44
1923,04:29:12
1924,04:59:40
1925,04:03:13
1926,04:44:18
1927,06:52:37
1928,04:13:01
1929,05:29:58
1930,03:51:10
1931,04:39:30
1932,05:40:05
1933,06:10:47
1934,03:46:06
1935,05:25:28
1936,06:17:20
1937,04:49:21
1938,06:08:21
1939,04:01:56
1940,03:43:07
1941,03:28:51
1942,03:43:56
1943,05:49:02
1944,03:18:06
1945,03:55:10
1946,04:58:35
1947,05:12:27
1948,05:01:03
1949,03:58:46
1950,04:12:04
1951,04:29:56
1952,05:07:30
1953,04:14:26
1954,04:36:27
1955,04:14:21
1956,03:44:55
1957,05:01:26
1958,05:15:39
1959,04:04:59
1960,04:25:18
1961,03:49:59
1962,05:22:29
1963,03:59:15
1964,05:09:30
1965,05:07:50
1966,05:44:32
1967,02:58:09
1968,04:46:25
1969,04:15:34
1970,04:46:41
1971,04:17:12
1972,04:47:30
1973,04:57:17
1974,04:03:57
1975,03:44:17
1976,04:19:32
1977,04:04:02
1978,04:31:57
1979,05:17:18
1980,04:45:13
1981,05:49:22
1982,04:51:51
1983,03:35:45
1984,05:25:09
1985,05:47:39
1986,04:10:32
1987,05:12:06
1988,06:24:33
1989,04:03:06
1990,04:04:02
1991,05:53:44
1992,05:14:16
1993,03:19:42
1994,05:44:58
1995,03:20:41
1996,04:56:58
1997,05:19:47
1998,04:38:56
1999,04:24:20
2000,06:46:04
2001,03:56:21
2002,04:00:56
2003,03:44:31
2004,04:01:49
2005,04:28:05
2006,04:42:52
2007,03:23:43
2008,05:48:49
2009,04:19:44
2010,05:15:40
2011,03:51:47
2012,04:43:02
2013,03:30:52
2014,05:25:40
2015,05:18:45
2016,04:29:44
2017,03:18:13
2018,06:02:29
2019,03:33:29
2020,04:34:14
2021,04:37:38
2022,02:41:52
2023,03:28:22
2024,03:28:14
2025,04:31:34
2026,05:32:19
2027,06:06:30
2028,03:58:17
2029,03:58:37
2030,05:00:09
2031,04:38:55
2032,06:01:31
2033,05:30:03
2034,05:16:06
2035,03:31:56
2036,03:32:19
2037,04:37:01
2038,04:33:08
2039,02:50:05
2040,03:16:10
2041,04:52:06
2042,04:23:34
2043,03:51:33
2044,04:25:36
2045,04:26:02
2046,04:43:50
2047,04:14:01
2048,04:04:16
2049,04:19:17
2050,04:03:20
2051,04:44:51
2052,04:40:17
2053,04:47:12
2054,05:36:52
2055,04:45:00
2056,03:44:24
2057,03:01:25
2058,05:37:48
2059,04:38:06
2060,05:31:10
2061,04:07:41
2062,04:17:41
2063,04:35:00
2064,03:35:58
2065,05:19:51
2066,04:25:16
2067,04:11:13
2068,03:54:04
2069,04:17:44
2070,03:28:48
2071,05:30:04
2072,04:15:29
2073,04:44:07
2074,04:45:05
2075,03:44:10
2076,03:15:46
2077,04:16:52
2078,03:48:53
2079,03:16:07
2080,06:05:01
2081,04:17:06
2082,04:33:34
2083,06:04:04
2084,04:43:27
2085,04:11:55
2086,05:07:46
2087,04:37:00
2088,03:08:05
2089,04:58:58
2090,04:39:31
2091,03:29:18
2092,03:56:11
2093,04:10:19
2094,03:58:52
2095,04:20:35
2096,04:19:27
2097,04:21:42
2098,04:31:16
2099,04:25:14
2100,04:28:41
2101,04:35:31
2102,04:46:48
2103,03:27:00
2104,06:00:59
2105,02:50:24
2106,04:57:30
2107,05:41:59
2108,04:24:09
2109,04:08:46
2110,04:21:40
2111,04:11:30
2112,03:40:30
2113,06:20:23
2114,03:59:13
2115,05:14:34
2116,03:47:36
2117,03:58:47
2118,04:45:00
2119,05:27:42
2120,03:48:28
2121,04:03:56
2122,03:24:23
2123,04:01:48
2124,04:06:03
2125,06:19:24
2126,04:26:05
2127,03:05:10
2128,04:00:32
2129,05:23:35
2130,03:13:42
2131,04:53:00
2132,03:52:17
2133,04:00:03
2134,05:24:04
2135,05:27:16
2136,04:27:03
2137,03:22:27
2138,04:31:56
2139,04:06:56
2140,04:39:47
2141,04:34:14
2142,06:06:07
2143,03:43:55
2144,05:30:04
2145,03:58:29
2146,05:08:53
2147,04:46:45
2148,05:01:15
2149,04:51:14
2150,03:57:39
2151,03:40:24
2152,04:38:21
2153,04:08:09
2154,04:08:30
2155,04:55:41
2156,04:43:46
2157,05:20:24
2158,04:15:10
2159,03:47:20
2160,03:50:01
2161,05:18:32
2162,02:59:18
2163,05:19:50
2164,06:04:03
2165,07:02:43
2166,04:55:01
2167,03:46:45
2168,04:29:33
2169,04:15:10
2170,05:15:27
2171,04:06:09
2172,04:28:03
2173,03:54:31
2174,04:39:24
2175,05:11:54
2176,05:58:20
2177,04:07:40
2178,04:17:33
2179,04:26:47
2180,03:37:02
2181,03:01:06
2182,04:20:14
2183,03:51:27
2184,03:33:21
2185,04:51:35
2186,05:21:34
2187,05:25:42
2188,03:47:34
2189,05:42:49
2190,04:48:04
2191,04:07:25
2192,03:27:26
2193,04:12:48
2194,06:25:02
2195,04:56:30
2196,04:11:01
2197,04:50:14
2198,05:15:02
2199,03:56:35
2200,05:03:36
2201,04:55:49
2202,04:58:33
2203,05:15:29
2204,05:07:32
2205,07:11:21
2206,03:47:10
2207,04:17:13
2208,04:04:46
2209,05:18:02
2210,03:35:16
2211,05:52:04
2212,04:29:25
2213,04:42:24
2214,05:21:01
2215,04:35:44
2216,05:13:36
2217,04:18:43
2218,03:50:42
2219,05:20:09
2220,05:29:14
2221,04:13:29
2222,03:48:02
2223,03:54:19
2224,04:56:00
2225,05:10:29
2226,03:46:20
2227,05:00:14
2228,04:44:01
2229,03:57:03
2230,05:29:47
2231,04:01:35
2232,06:32:37
2233,04:23:54
2234,03:29:26
2235,06:22:49
2236,03:53:24
2237,03:49:31
2238,04:26:24
2239,03:55:58
2240,03:44:28
2241,05:45:09
2242,04:19:11
2243,04:14:16
2244,03:48:21
2245,03:53:44
2246,05:16:41
2247,04:31:10
2248,03:34:04
2249,05:17:39
2250,04:07:34
2251,04:24:35
2252,05:09:11
2253,03:52:16
2254,04:19:14
2255,04:14:00
2256,05:07:05
2257,04:12:11
2258,03:08:46
2259,03:54:10
2260,04:58:53
2261,04:20:39
2262,04:23:23
2263,05:04:17
2264,05:20:44
2265,03:30:49
2266,06:18:14
2267,03:33:47
2268,05:53:14
2269,04:35:48
2270,05:10:48
2271,04:04:14
2272,03:57:49
2273,04:01:08
2274,03:30:22
2275,04:16:35
2276,04:08:34
2277,04:32:52
2278,03:29:21
2279,04:08:18
2280,04:05:03
2281,03:45:04
2282,03:30:10
2283,04:50:36
2284,04:49:10
2285,05:39:11
2286,03:57:39
2287,04:17:05
2288,03:46:54
2289,04:19:17
2290,04:17:36
2291,04:01:04
2292,04:25:07
2293,04:20:02
2294,06:25:43
2295,05:09:18
2296,04:51:44
2297,05:48:01
2298,04:28:29
2299,05:30:26
2300,05:17:38
2301,05:10:01
2302,03:04:52
2303,04:04:20
2304,06:52:50
2305,06:21:12
2306,04:23:21
2307,05:47:13
2308,05:35:59
2309,05:00:48
2310,05:05:12
2311,04:58:45
2312,05:24:47
2313,05:38:26
2314,04:16:54
2315,04:12:34
2316,04:16:00
2317,04:45:51
2318,03:56:52
2319,05:54:47
2320,04:01:20
2321,04:43:23
2322,04:41:19
2323,04:14:02
2324,03:27:53
2325,05:28:06
2326,04:39:07
2327,04:20:51
2328,04:12:50
2329,03:26:09
2330,05:03:16
2331,05:25:26
2332,04:12:57
2333,05:02:59
2334,04:46:59
2335,04:57:57
2336,03:53:21
2337,04:26:36
2338,04:05:16
2339,03:07:38
2340,03:32:17
2341,05:37:41
2342,05:09:59
2343,05:36:37
2344,04:24:01
2345,05:27:58
2346,03:54:49
2347,04:28:15
2348,04:05:44
2349,03:30:45
2350,03:30:40
2351,03:36:33
2352,04:54:02
2353,03:59:10
2354,05:51:53
2355,03:56:40
2356,03:19:58
2357,03:01:19
2358,05:42:51
2359,03:40:53
2360,04:43:44
2361,04:27:48
2362,04:04:50
2363,05:12:28
2364,04:44:40
2365,04:26:48
2366,04:59:58
2367,04:07:02
2368,04:44:46
2369,03:51:50
2370,05:12:12
2371,03:57:01
2372,05:22:59
2373,04:26:12
2374,03:29:35
2375,03:58:57
2376,04:40:18
2377,03:28:16
2378,05:49:19
2379,03:56:55
2380,03:43:50
2381,05:25:48
2382,04:12:54
2383,03:04:47
2384,05:01:13
2385,04:03:39
2386,04:34:34
2387,03:59:55
2388,06:04:35
2389,05:47:14
2390,04:15:00
2391,04:18:52
2392,03:46:18
2393,04:48:22
2394,04:11:38
2395,03:15:51
2396,03:58:48
2397,04:11:21
2398,05:02:07
2399,05:56:01
2400,05:23:44
2401,04:41:14
2402,06:31:47
2403,06:47:09
2404,06:00:13
2405,06:32:33
2406,03:19:24
2407,03:43:17
2408,06:30:19
2409,05:19:04
2410,04:33:53
2411,03:56:27
2412,02:42:16
2413,03:24:36
2414,04:49:29
2415,04:29:55
2416,06:08:32
2417,05:46:32
2418,03:20:20
2419,04:50:41
2420,06:17:56
2421,06:09:44
2422,03:16:44
2423,04:13:25
2424,05:30:06
2425,04:06:01
2426,06:34:14
2427,04:40:20
2428,03:18:18
2429,03:22:19
2430,04:25:19
2431,02:55:18
2432,04:02:51
2433,03:25:19
2434,03:48:11
2435,04:26:01
2436,03:56:47
2437,04:44:21
2438,04:44:39
2439,06:47:06
2440,06:17:32
2441,04:13:22
2442,04:56:35
2443,04:36:07
2444,05:26:55
2445,04:04:47
2446,04:48:19
2447,04:36:01
2448,05:24:27
2449,05:02:44
2450,04:48:24
2451,04:02:57
2452,04:30:43
2453,03:07:10
2454,04:24:34
2455,04:30:36
2456,03:29:32
2457,05:30:54
2458,05:46:47
2459,04:26:59
2460,03:16:22
2461,05:01:35
2462,04:09:00
2463,04:01:11
2464,03:51:14
2465,04:33:54
2466,03:39:46
2467,03:40:10
2468,05:23:49
2469,05:41:15
2470,03:50:23
2471,04:01:10
2472,03:39:02
2473,06:38:08
2474,03:38:27
2475,04:17:08
2476,05:27:28
2477,05:00:21
2478,03:36:02
2479,04:02:43
2480,03:58:52
2481,04:05:08
2482,04:51:11
2483,05:09:45
2484,04:29:28
2485,04:31:58
2486,04:51:26
2487,04:49:44
2488,03:55:42
2489,05:51:07
2490,07:30:11
2491,03:05:40
2492,05:31:09
2493,04:19:28
2494,03:49:57
2495,04:17:25
2496,04:53:34
2497,04:08:25
2498,03:50:14
2499,04:25:12
2500,05:07:20
2501,04:23:34
2502,03:53:41
2503,03:19:28
2504,04:25:02
2505,03:45:23
2506,05:30:09
2507,03:57:53
2508,03:17:11
2509,03:40:00
2510,05:56:27
2511,04:47:16
2512,04:33:43
2513,04:50:14
2514,05:15:53
2515,05:04:32
2516,04:42:08
2517,04:52:33
2518,04:47:57
2519,03:15:29
2520,04:39:51
2521,05:20:34
2522,04:51:37
2523,04:04:55
2524,06:17:26
2525,03:50:32
2526,04:10:42
2527,04:47:35
2528,04:12:05
2529,03:51:42
2530,04:41:06
2531,04:42:36
2532,05:19:20
2533,04:40:34
2534,04:48:47
2535,02:55:02
2536,03:29:16
2537,05:43:37
2538,04:19:46
2539,04:06:59
2540,06:12:25
2541,05:56:42
2542,04:12:40
2543,04:38:47
2544,03:56:18
2545,05:26:41
2546,04:10:15
2547,04:45:04
2548,04:47:02
2549,04:35:41
2550,04:11:32
2551,03:38:22
2552,05:23:45
2553,03:54:21
2554,04:39:41
2555,04:00:28
2556,05:01:29
2557,03:15:47
2558,04:26:52
2559,04:52:55
2560,04:07:14
2561,04:28:23
2562,04:12:34
2563,04:37:13
2564,05:12:31
2565,06:00:27
2566,03:01:23
2567,03:52:44
2568,04:28:28
2569,05:03:23
2570,05:31:13
2571,05:35:19
2572,04:01:50
2573,04:51:11
2574,04:39:46
2575,04:39:05
2576,03:12:46
2577,04:21:36
2578,03:24:19
2579,05:10:11
2580,04:41:16
2581,04:59:42
2582,03:47:55
2583,03:57:00
2584,05:12:15
2585,05:22:11
2586,04:25:46
2587,04:23:12
2588,03:56:54
2589,03:30:31
2590,03:47:29
2591,03:44:13
2592,05:31:30
2593,03:39:53
2594,03:38:21
2595,03:30:46
2596,05:04:23
2597,04:29:19
2598,03:22:27
2599,04:15:36
2600,03:55:42
2601,05:17:40
2602,03:19:19
2603,05:30:37
2604,04:43:30
2605,04:17:35
2606,04:48:42
2607,03:26:23
2608,04:27:02
2609,04:09:09
2610,03:47:07
2611,04:42:37
2612,05:19:31
2613,04:35:59
2614,04:17:09
2615,05:50:20
2616,05:55:03
2617,04:06:10
2618,04:01:23
2619,05:33:51
2620,03:57:01
2621,05:58:28
2622,03:57:55
2623,05:04:29
2624,04:20:49
2625,05:32:57
2626,05:02:18
2627,03:05:34
2628,05:53:54
2629,05:46:07
2630,04:58:57
2631,05:50:04
2632,04:42:35
2633,04:31:46
2634,03:48:22
2635,06:02:22
2636,03:40:06
2637,03:40:21
2638,03:31:59
2639,04:31:43
2640,05:16:52
2641,04:50:37
2642,04:08:13
2643,04:02:09
2644,04:15:36
2645,04:52:20
2646,03:58:37
2647,03:18:36
2648,04:29:22
2649,05:16:15
2650,05:09:01
2651,05:31:29
2652,04:07:51
2653,05:35:15
2654,04:29:25
2655,05:34:56
2656,03:06:06
2657,04:03:44
2658,06:27:09
2659,04:14:01
2660,03:33:26
2661,05:10:58
2662,06:06:23
2663,03:57:57
2664,04:15:19
2665,04:47:21
2666,05:07:30
2667,03:44:34
2668,05:25:13
2669,03:57:27
2670,03:36:02
2671,04:42:58
2672,04:03:30
2673,03:26:11
2674,04:08:10
2675,05:17:57
2676,05:21:26
2677,04:10:00
2678,03:45:25
2679,05:14:03
2680,04:59:23
2681,04:48:39
2682,04:20:12
2683,04:10:37
2684,03:01:43
2685,04:46:29
2686,05:09:09
2687,03:30:00
2688,05:09:04
2689,04:33:23
2690,04:12:01
2691,03:09:10
2692,03:35:48
2693,04:17:38
2694,04:04:55
2695,03:27:22
2696,04:52:48
2697,04:08:38
2698,05:32:40
2699,04:28:49
2700,05:50:31
2701,03:56:01
2702,05:07:40
2703,05:38:04
2704,04:38:22
2705,06:08:21
2706,04:57:36
2707,03:51:49
2708,03:45:27
2709,05:19:59
2710,03:25:27
2711,05:04:34
2712,05:21:32
2713,04:34:41
2714,05:42:18
2715,03:48:11
2716,03:45:49
2717,03:38:55
2718,04:57:36
2719,04:46:51
2720,05:21:05
2721,06:01:04
2722,04:26:58
2723,04:28:38
2724,05:56:07
2725,03:54:49
2726,05:24:29
2727,04:26:35
2728,03:20:01
2729,04:02:42
2730,03:45:37
2731,03:53:02
2732,05:25:06
2733,03:50:34
2734,04:39:34
2735,03:46:13
2736,05:10:31
2737,06:49:32
2738,03:49:27
2739,04:11:27
2740,03:21:53
2741,04:54:11
2742,04:09:05
2743,04:59:55
2744,06:55:29
2745,03:34:18
2746,04:46:04
2747,04:26:59
2748,03:55:32
2749,04:41:46
2750,04:37:22
2751,06:00:55
2752,03:38:03
2753,04:15:41
2754,03:49:30
2755,03:30:39
2756,04:54:06
2757,04:27:19
2758,03:55:00
2759,06:08:02
2760,03:26:44
2761,04:48:33
2762,04:44:48
2763,04:00:35
2764,03:15:35
2765,04:40:21
2766,03:58:43
2767,05:29:49
2768,05:58:10
2769,03:22:05
2770,05:14:03
2771,05:40:01
2772,04:21:14
2773,04:28:37
2774,04:49:51
2775,04:42:29
2776,04:37:04
2777,05:25:40
2778,03:51:27
2779,05:22:00
2780,05:33:27
2781,03:36:47
2782,05:17:16
2783,03:39:49
2784,03:58:19
2785,05:43:50
2786,03:55:03
2787,03:13:25
2788,03:53:04
2789,06:28:30
2790,05:29:03
2791,03:46:45
2792,05:08:23
2793,04:54:57
2794,04:13:53
2795,04:14:07
2796,05:45:22
2797,03:56:09
2798,04:32:53
2799,03:47:18
2800,04:31:03
2801,04:01:41
2802,04:34:48
2803,03:40:11
2804,04:34:08
2805,04:25:39
2806,04:25:36
2807,04:05:47
2808,03:40:49
2809,03:59:30
2810,03:45:23
2811,03:25:23
2812,06:50:15
2813,04:35:16
2814,05:35:51
2815,05:29:56
2816,04:37:52
2817,05:36:44
2818,05:57:48
2819,05:05:27
2820,04:03:09
2821,04:00:51
2822,05:12:37
2823,04:50:04
2824,04:43:28
2825,04:58:41
2826,04:09:19
2827,03:38:18
2828,03:26:24
2829,04:41:53
2830,04:52:33
2831,03:59:06
2832,06:51:00
2833,06:05:13
2834,04:17:55
2835,04:24:18
2836,03:40:32
2837,03:11:56
2838,04:48:31
2839,05:34:07
2840,03:53:52
2841,03:47:05
2842,05:51:39
2843,03:19:20
2844,05:28:25
2845,03:26:59
2846,03:25:40
2847,03:01:47
2848,06:27:16
2849,05:38:37
2850,03:19:42
2851,03:42:13
2852,03:19:41
2853,05:32:23
2854,03:05:48
2855,04:31:22
2856,03:19:31
2857,03:25:48
2858,03:38:30
2859,04:44:59
2860,05:12:19
2861,04:09:00
2862,04:21:56
2863,04:51:33
2864,04:12:06
2865,05:28:04
2866,04:14:00
2867,04:06:25
2868,04:09:18
2869,05:08:45
2870,04:37:23
2871,06:44:14
2872,03:27:09
2873,04:41:11
2874,04:41:45
2875,05:57:11
2876,04:43:45
2877,05:51:53
2878,04:37:05
2879,04:09:57
2880,05:43:45
2881,04:52:40
2882,05:27:58
2883,04:02:25
2884,03:45:13
2885,06:20:26
2886,04:30:43
2887,04:47:59
2888,04:14:57
2889,06:32:52
2890,04:12:02
2891,04:32:44
2892,04:51:06
2893,04:10:23
2894,04:07:26
2895,04:36:06
2896,05:59:08
2897,03:56:16
2898,04:24:49
2899,03:54:28
2900,03:53:38
2901,03:51:53
2902,04:47:46
2903,04:53:54
2904,04:16:10
2905,03:57:42
2906,03:53:43
2907,03:23:56
2908,06:49:58
2909,03:57:47
2910,05:01:32
2911,04:02:04
2912,05:22:52
2913,05:48:51
2914,03:32:28
2915,03:33:51
2916,03:12:07
2917,05:22:23
2918,06:00:23
2919,03:59:45
2920,06:01:24
2921,04:30:01
2922,04:26:49
2923,03:42:02
2924,05:04:07
2925,03:33:27
2926,04:49:54
2927,03:31:39
2928,04:16:38
2929,05:03:38
2930,04:26:11
2931,06:08:41
2932,03:53:24
2933,04:34:41
2934,03:45:54
2935,04:34:26
2936,04:25:48
2937,06:23:36
2938,03:26:16
2939,03:46:27
2940,03:44:02
2941,06:52:19
2942,03:50:51
2943,04:38:18
2944,04:47:19
2945,04:46:12
2946,03:55:08
2947,04:11:57
2948,04:48:38
2949,06:36:40
2950,05:31:51
2951,05:01:22
2952,04:55:30
2953,04:36:11
2954,04:25:29
2955,04:24:59
2956,03:03:18
2957,05:33:15
2958,03:47:34
2959,04:52:06
2960,03:09:44
2961,03:39:41
2962,03:59:18
2963,03:51:08
2964,04:27:41
2965,04:29:33
2966,04:16:36
2967,04:02:07
2968,04:05:15
2969,03:57:06
2970,04:52:10
2971,05:31:41
2972,04:36:02
2973,06:02:30
2974,06:03:28
2975,04:54:13
2976,04:22:50
2977,03:47:40
2978,06:14:25
2979,04:00:08
2980,03:47:40
2981,03:53:38
2982,03:56:29
2983,04:05:22
2984,04:20:13
2985,03:53:39
2986,04:35:17
2987,02:42:17
2988,04:41:42
2989,03:29:24
2990,03:42:52
2991,04:37:36
2992,04:34:01
2993,05:17:09
2994,04:51:18
2995,04:12:23
2996,04:22:23
2997,06:04:02
2998,04:53:30
2999,05:01:22
3000,05:31:59
3001,06:03:21
3002,04:07:22
3003,04:33:15
3004,04:13:07
3005,04:17:43
3006,04:40:02
3007,04:28:11
3008,03:42:13
3009,04:44:10
3010,05:47:55
3011,03:52:46
3012,04:34:45
3013,04:11:44
3014,03:19:16
3015,04:44:01
3016,05:08:23
3017,04:45:10
3018,04:21:31
3019,03:43:41
3020,03:06:44
3021,04:44:02
3022,04:22:08
3023,03:54:16
3024,03:34:47
3025,04:06:58
3026,03:41:16
3027,04:18:38
3028,06:08:05
3029,03:58:25
3030,03:11:43
3031,03:30:45
3032,06:12:09
3033,04:36:37
3034,05:21:21
3035,03:37:27
3036,03:51:42
3037,03:44:17
3038,05:03:47
3039,02:49:08
3040,04:24:46
3041,04:08:29
3042,03:22:04
3043,04:30:51
3044,03:40:37
3045,06:23:17
3046,04:57:47
3047,03:13:47
3048,04:43:23
3049,03:51:23
3050,03:22:24
3051,03:58:17
3052,04:32:47
3053,03:36:46
3054,03:33:30
3055,04:13:54
3056,05:29:16
3057,04:11:52
3058,03:58:33
3059,05:25:15
3060,03:57:03
3061,04:05:15
3062,03:37:30
3063,03:22:01
3064,04:24:51
3065,03:53:32
3066,04:32:16
3067,04:16:54
3068,02:19:55
3069,04:22:36
3070,05:25:28
3071,05:29:34
3072,03:50:07
3073,04:12:58
